item_desc,category_desc,sub_category_desc,item_number
เค.เอ.ไวท์ สปอท ครีม 45 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1736
เค.เอ.ไวท์ เคลียร์ ครีม 45 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1737
แพน ซันสกรีน โลชั่น 30 มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมแก้สิว,1738
แพน เมลาสม่า ไวท์เทนนิ่ง ครีม 20 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1739
การ์นิเย่ ไลท์ครีม เอสพีเอฟ 15 50 มล.(สูตรอ่อนโยน),ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1740
การ์นิเย่ ไลท์ โอเวอร์ไนท์ ไวท์เทนนิ่ง 50 มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1741
การ์นิเย่ ไลท์อาย โรลออน 15 มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมบำรุงรอบดวงตา,1742
ไบโอ-เอสเซ้นซ์ เรเดียนท์ ยูธ เอสเซ้นซ์ 20 มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1743
ไบโอ-เอสเซ้นซ์ แอนตี้ เฟรคเกิ้ล ครีม 20 มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อลดเลือนริ้วรอย,1744
ไบโอ-เอสเซ้นซ์ เฟซ ลิฟติ้ง ครีม 20 มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อลดเลือนริ้วรอย,1745
สกิน ไวท์ เพอร์เฟคติ้ง โลชั่น 30 มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1746
รีจูวีเนติ้ง ไวท์เทนนิ่ง เดย์ ครีม 50 มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1747
รีนิววัล ไนท์ ครีม 50 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1748
ซีแคร์ ซันบล็อก เฟส ครีม เอสพีเอฟ40 30 มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมกันแดด,1749
โอเลย์ ทัชออฟฟาวเดชั่น SPF 15 50 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1750
โอเลย์ ไวท์เรเดียนส์ โพรเทคทีฟ ครีม 50 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1751
โอเลย์ ไวท์เรเดียนส์ โพรเทคทีฟ โลชั่น 75มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1752
โอเลย์ ไวท์เรเดียนส์ ไนท์ รีสตอริ่ง ครีม 50 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1753
โอเลย์ ไวท์เรเดียนส์ ยูวี บลอคเกอร์ 50 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมกันแดด,1754
โอเลย์ ไวท์เรเดียนส์ อาย ซีรั่ม 15 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมบำรุงรอบดวงตา,1755
โอเลย์ ไวท์เรเดียนส์ สปอตคอร์เรคเตอร์ 15 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1756
พอนด์ส ไวท์บิวตี้ ยูวี ครีม 40 มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมกันแดด,1757
#โอเลย์ ไวท์เรเดียนส์ แอนด์ ซูททิ่งมาส์ก 5 แผ่น,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1758
การ์นิเย่ ไลท์ ไวท์เทนนิ่งเฟสพาวเดอร์ไอวอรี่,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1759
การ์นิเย่ ไลท์ ไวท์เทนนิ่งเฟสพาวเดอร์แนชเชอรัล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1760
การ์นิเย่ ไลท์ ไวท์เทนนิ่งเฟสพาวเดอร์เบจ,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1761
บิโอเร ยูวี ไบร์ท เฟส มิลค์ SPF 50 PA+++30มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมกันแดด,1762
บิโอเร ยูวี มอยส์ เฟส มิลค์ SPF 50 PA+++30มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมกันแดด,1763
ฟรีแมน คิวคัมเบอร์ พิล-ออฟ มาร์ค 150 มล,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1764
ฟรีแมน ไพน์แอปเปิ้ล เฟชเชียล แอมไซม์มาร์ค150 มล,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1765
ผงพอกหน้าแฟซี่ สูตรคอลลาเจล 2 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1766
ทิชชู่มาส์กแฟรี่ สูตรหน้าขาวใส 1 ชิ้น,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1767
ทิชชู่มาส์กแฟรี่ สูตรลดริ้วรอย 1 ชิ้น,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1768
โคลนเย็น แฟรี่ 10 มล,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1769
โคลนดำลอกสิวเสี้ยน แฟรี่ 10 มล,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1770
เจลลดฝ้า จุดด่างดำจากสิว แฟรี่ 10 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมแก้สิว,1771
เจลลดอักเสบแต้มสิว แฟรี่ 10 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมแก้สิว,1772
นูโทรจีน่า อัลตร้าเชียรืคอมพลีทยูวี มอยซ์เจอร์30,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมกันแดด,1773
แพ็คโอเลย์โททัลเอฟเฟ็คส์  สูตรอ่อนโยน 50 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1774
แพ็คโอเลย์โททัลเอ็ฟเฟ็คส์สูตรธรรมดาSPF15 50กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1775
